"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Isla de Man","IMN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","19460.769","21327.272","24906.264","27128.466","28144.225","30839.47","35705.579","32724.308","42284.177","45386.459","49372.488","55489.044","58925.023","61799.951","60677.849","61887.959","63490.438","68613.237","75378.852","82731.187","83244.567","89786.495","94483.922","99251.022","106192.653","116856.289","121957.086","127776.615","133724.489","150838.378","158297.056","166558.807","188208.775","187031.668","199118.1","216459.343","243360.455","244401.883","263107.25","285483.284","303752.278","298068.428","284834.225","293851.378","296858.318","300011.938","316902.14","335739.519","403403.003","454836.345","414257.323","412508.164","435357.241","461172.921","510915.776","599316.145","648956.324","","","","",
"No clasificado","INX","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","3212.292","3755.008","4506.743","5181.471","5859.866","6541.928","7135.982","8118.738","8272.752","9468.194","10828.651","13520.229","13600.903","14976.028","15086.038","14488.317","14576.325","15361.063","16494.166","17583.265","16226.475","14579.992","12603.479","11675.728","11778.404","11386.035","13560.566","12163.439","10747.977","10439.949","12933.509","13175.531","13157.196","13538.564","15394.066","15515.077","16395.157","17836.288","19970.482","22599.721","21939.661","23498.136","22999.424","22115.677","23461.466","22376.034","22159.681","23157.105","21360.275","21048.58","20054.823","17586.932","16780.192","17253.235","16794.86","17645.604","18687.032","","","","",
"Irán, República Islámica del","IRN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","21855.32","19339.758","18723.702","20289.511","23589.811","24645.907","26329.06","27630.845","36530.654","28716.277","32746.31","39387.247","38067.127","51180.319","60204.806","65382.61","74242.082","86328.514","85144.073","102672.333","82951.207","80013.94","90200.866","101271.539","103834.772","113321.301","99933.084","109705.639","120200.593","136390.398","139401.005","144087.431","143060.671","146650.664","157394.974","156734.914","158396.065","143328.362","175014.909","227904.05","210287.782","227647.36","218102.159","210962.51","221772.826","223004.938","233551.23","225362.819","234137.95","233107.523","227720.7","223877.684","245322.3","250947.478","245600.992","224834.771","215157.558","","","","",
"Iraq","IRQ","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","6791.284","7025.972","7345.001","7528.351","7066.309","8052.732","15111.707","6787.617","9343.516","10076.916","11426.372","12515.471","14315.968","12937.176","12896.839","12541.14","22486.044","22728.066","19765.13","23630.148","21851.653","22167.015","20384.853","28829.954","27385.156","28760.281","30912.81","36189.623","50908.961","55133.345","33237.688","39519.259","53640.876","57370.215","64150.498","67109.767","62379.337","60641.179","64315.513","62012.637","61730.278","75356.85","77722.065","85323.756","95565.687","87377.276","71876.867","35016.183","63200.745","70776.767","79456.556","99419.704","113240.627","122628.147","124722.004","121168.681","142653.634","","","","",
"Islandia","ISL","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","1122.102","1012.092","1107.434","1224.778","1217.444","1323.787","1422.796","1371.458","1536.473","1213.777","1345.789","1411.795","1419.129","1686.82","1664.818","1536.473","1631.815","1837.167","1859.169","1873.837","1738.158","1580.477","1422.796","1327.454","1525.472","1323.787","1459.466","1565.809","1554.808","1613.48","1694.154","1470.467","1595.145","1763.827","1712.489","1697.821","1925.175","1840.834","1793.163","1782.162","1719.823","1686.82","1763.827","1778.495","1800.497","1785.829","1892.172","1840.834","1694.154","1661.151","1551.141","1466.8","1448.465","1529.139","1653.817","1635.482","1686.82","","","","",
"Israel","ISR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","5944.207","6527.26","7326.666","7631.027","8478.104","12159.772","12812.498","12915.174","12966.512","13872.261","15632.421","15309.725","15929.448","18573.355","18423.008","18437.676","18496.348","18797.042","20065.824","19911.81","19941.146","19893.475","20439.858","18327.666","15496.742","15980.786","16989.211","17528.26","20186.835","21338.273","24843.925","24062.854","27385.156","27638.179","29930.054","30395.763","29350.668","30095.069","29031.639","28279.904","29170.985","30626.784","28232.233","30813.801","24532.23","23560.475","25727.672","25151.953","29229.657","27157.802","28136.891","28023.214","35173.864","22966.421","20293.178","21880.989","22786.738","","","","",
"Italia","ITA","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","61374.579","72551.595","91088.28","107366.093","122444.797","134369.881","155517.47","168810.345","181784.191","199077.763","225249.142","239920.809","254163.437","274049.578","272502.104","252399.61","267159.285","255644.905","266601.901","276792.494","270903.292","258996.543","247137.465","245736.671","233125.858","231842.408","235524.076","243254.112","247680.181","252663.634","252725.973","256231.625","259498.922","258574.838","254911.505","265006.756","261057.397","261798.131","260514.681","251490.194","250830.134","246620.418","247760.855","244662.24","237203.562","228945.478","223819.012","216030.304","204699.274","188876.169","178590.234","175062.58","154182.682","150999.726","143984.755","","","","","","",
"Jamaica","JAM","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","1364.124","2020.517","2016.85","2295.542","3927.357","2838.258","3344.304","3696.336","3674.334","4066.703","4767.1","5537.17","6076.219","8093.069","7400.006","7983.059","7099.312","7282.662","8973.149","8423.099","8375.428","7330.333","6112.889","6310.907","5012.789","4924.781","4429.736","5229.142","4345.395","6512.592","7176.319","7429.342","7300.997","7634.694","7832.712","8771.464","9251.841","9662.545","9251.841","9534.2","9856.896","10175.925","9702.882","10139.255","10091.584","9922.902","11045.004","9259.175","9515.865","7102.979","6688.608","7135.982","6798.618","7352.335","6604.267","6908.628","7576.022","","","","",
"Jordania","JOR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","663.727","869.079","931.418","1078.098","1089.099","1272.449","1397.127","1254.114","1268.782","1521.805","1371.458","1448.465","1587.811","1895.839","1932.509","2207.534","2684.244","2882.262","3358.972","3483.65","4272.055","5383.156","5896.536","6728.945","7363.336","7532.018","8386.429","8533.109","8401.097","8272.752","9493.863","9119.829","10461.951","10062.248","11158.681","11375.034","12016.759","12335.788","12753.826","12764.827","13747.583","13949.268","14682.668","15229.051","14554.323","15874.443","14554.323","14403.976","12926.175","12893.172","13982.271","18265.327","20912.901","19666.121","22442.04","19240.749","14873.352","","","","",
"Japón","JPN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","80681.334","107787.798","121861.744","151146.406","178527.895","201120.282","226363.91","282894.382","334276.386","402405.579","503127.068","553210.954","611864.619","651556.227","635799.128","606521.8","645289.324","669245.835","652040.271","679715.12","631175.041","591032.392","567251.897","560031.574","568564.683","529914.503","540798.159","536676.451","585388.879","615659.964","659249.593","649825.403","678846.041","659088.245","695186.193","691185.496","693734.061","675322.054","655982.296","662153.857","661266.443","636554.53","639612.808","640665.237","627266.019","624801.795","597181.951","583878.075","555015.118","506068.002","511370.484","526617.87","537050.485","512140.554","486277.203","459471.433","442628.902","","","","",
"Kazajstán","KAZ","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68730.581","48686.759","46603.903","33894.081","24711.913","30483.771","27957.208","22060.672","22368.7","29211.322","27143.134","23648.483","33864.745","28118.556","31869.897","42632.542","34975.846","27711.519","47381.307","37623.42","32394.278","47538.988","32339.273","44774.07","42691.214","","","","",
"Kenya","KEN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","2141.528","2141.528","2332.212","2570.567","2526.563","2082.856","2310.21","2332.212","2442.222","2724.581","2467.891","3072.946","3366.306","3333.303","4349.062","4407.734","3949.359","4316.059","4627.754","4572.749","5518.835","5639.846","3956.693","3780.677","3424.978","3116.95","3281.965","4272.055","3868.685","4235.385","4668.091","3777.01","4367.397","5291.481","5540.837","6406.249","8071.067","7271.661","9130.83","9259.175","9669.879","8536.776","6970.967","5683.85","6446.586","7172.652","8045.398","8159.075","8419.432","10329.939","9695.548","10208.928","9292.178","9801.891","10252.932","12530.139","13263.539","","","","",
"Kirguistán","KGZ","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3689.002","2431.221","825.075","1397.127","1543.807","1675.819","1708.822","1411.795","1206.443","1085.432","1004.758","1246.78","1543.807","1371.458","1272.449","2236.87","2423.887","3124.284","2757.584","3641.331","4675.425","4800.103","4404.067","4836.773","5115.465","","","","",
"Camboya","KHM","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","234.688","286.026","308.028","388.702","308.028","304.361","341.031","352.032","366.7","1279.783","1122.102","194.351","77.007","88.008","47.671","47.671","47.671","47.671","47.671","29.336","286.026","300.694","337.364","366.7","410.704","418.038","432.706","436.373","451.041","451.041","1261.448","1305.452","1349.456","1386.126","1426.463","1499.803","1518.138","1466.8","1877.504","1895.839","1976.513","2251.538","2207.534","2379.883","2445.889","2775.919","2999.606","3421.311","3512.986","4180.38","4682.759","4708.428","4906.446","4869.776","5031.124","5559.172","6435.585","","","","",
"Kiribati","KIR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","7.334","11.001","18.335","18.335","11.001","11.001","22.002","33.003","11.001","22.002","29.336","25.669","36.67","33.003","33.003","33.003","22.002","22.002","25.669","29.336","29.336","25.669","22.002","22.002","22.002","18.335","22.002","22.002","22.002","22.002","22.002","25.669","29.336","29.336","29.336","29.336","29.336","29.336","29.336","33.003","29.336","40.337","44.004","47.671","58.672","66.006","58.672","66.006","55.005","58.672","55.005","51.338","51.338","58.672","62.339","66.006","","","","",
"Saint Kitts y Nevis","KNA","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","11.001","22.002","14.668","18.335","18.335","22.002","22.002","22.002","33.003","25.669","25.669","29.336","29.336","29.336","36.67","33.003","36.67","36.67","33.003","36.67","51.338","55.005","66.006","51.338","51.338","51.338","58.672","55.005","66.006","66.006","106.343","106.343","110.01","113.677","121.011","128.345","132.012","143.013","150.347","161.348","172.349","176.016","198.018","198.018","212.686","198.018","201.685","216.353","216.353","223.687","220.02","231.021","220.02","223.687","231.021","234.688","238.355","","","","",
"Corea, República de","KOR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","2086.523","2291.875","2955.602","3931.024","3252.629","4550.747","6530.927","10502.288","15397.733","20065.824","27575.84","31627.875","32566.627","40230.657","41715.792","46072.188","53560.202","61539.594","69478.649","78987.18","77619.389","76827.317","75624.541","78833.166","78484.801","78748.825","82529.502","85782.131","103270.054","117369.669","129093.068","140292.086","165865.744","189319.876","202521.076","223177.287","238663.028","246811.102","188432.462","210313.451","222799.586","210786.494","211325.543","201490.649","203551.503","187479.042","178458.222","184710.457","169921.446","165488.043","174919.567","165187.349","165077.339","163808.557","156272.872","173012.727","188307.784","","","","",
